,frequency,mode,date,time,mycall,urrst,urnr,call,myrst,mynr,stn,datetime,hour,band,band_int,frequency_counts,station_type,dxcc,zonecq,zoneitu,continent,latitude,longitude,prefix,cum_dxcc_band,dxcc_band,dxcc_band_evol_all,dxcc_band_evol_10,dxcc_band_evol_15,dxcc_band_evol_20,dxcc_band_evol_40,dxcc_band_evol_80,dxcc_band_evol_160,cum_zonecq_band,zonecq_band,zonecq_band_evol_all,zonecq_band_evol_10,zonecq_band_evol_15,zonecq_band_evol_20,zonecq_band_evol_40,zonecq_band_evol_80,zonecq_band_evol_160,mults_evol_all,mults_evol_10,mults_evol_15,mults_evol_20,mults_evol_40,mults_evol_80,mults_evol_160,call_counter_band,isdupe,qsos_counter_band,qsos_evol_all,qsos_evol_10,qsos_evol_15,qsos_evol_20,qsos_evol_40,qsos_evol_80,qsos_evol_160,points,morse_length_seconds
7724,21013.0,CW,2016-11-27,0948,P33W,599,20,PA3GVI,599,14,0,2016-11-27 09:48:00,33,15.0,2.0,1.0,inband,Netherlands,14,27,continentEU,52.28,-5.47,PA,53,0,651,,137.0,,,,,622,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7576.0,,1368.0,,,,,3,2.6
7725,21004.0,CW,2016-11-27,0948,P33W,599,20,DL8UD,599,14,0,2016-11-27 09:48:00,33,15.0,2.0,138.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,276,0,651,,137.0,,,,,623,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7577.0,,1369.0,,,,,3,2.28
7726,21019.0,CW,2016-11-27,0948,P33W,599,20,SA4A,599,14,0,2016-11-27 09:48:00,33,15.0,2.0,3.0,inband,Sweden,14,18,continentEU,61.20,-14.57,SM,33,0,651,,137.0,,,,,624,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7578.0,,1370.0,,,,,3,1.4
7727,21000.0,CW,2016-11-27,0948,P33W,599,20,R9CB,599,17,0,2016-11-27 09:48:00,33,15.0,2.0,24.0,running,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,41,0,651,,137.0,,,,,45,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7579.0,,1371.0,,,,,1,2.12
7728,21004.0,CW,2016-11-27,0948,P33W,599,20,DL7YS,599,14,0,2016-11-27 09:48:00,33,15.0,2.0,138.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,277,0,651,,137.0,,,,,625,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7580.0,,1372.0,,,,,3,2.36
7729,21004.0,CW,2016-11-27,0949,P33W,599,20,OM8ON,599,15,0,2016-11-27 09:49:00,33,15.0,2.0,138.0,running,Slovak Republic,15,28,continentEU,49.00,-20.00,OM,17,0,651,,137.0,,,,,322,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7581.0,,1373.0,,,,,3,2.44
7730,21004.0,CW,2016-11-27,0949,P33W,599,20,F2AR,599,14,0,2016-11-27 09:49:00,33,15.0,2.0,138.0,running,France,14,27,continentEU,46.00,-2.00,F,53,0,651,,137.0,,,,,626,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7582.0,,1374.0,,,,,3,1.8
7731,21004.0,CW,2016-11-27,0949,P33W,599,20,RM3TO,599,16,0,2016-11-27 09:49:00,33,15.0,2.0,138.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,164,0,651,,137.0,,,,,204,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7583.0,,1375.0,,,,,3,2.12
7732,21004.0,CW,2016-11-27,0949,P33W,599,20,F8DYD,599,14,0,2016-11-27 09:49:00,33,15.0,2.0,138.0,running,France,14,27,continentEU,46.00,-2.00,F,54,0,651,,137.0,,,,,627,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7584.0,,1376.0,,,,,3,2.52
7733,21069.0,CW,2016-11-27,0950,P33W,599,20,DD2CW,599,14,0,2016-11-27 09:50:00,33,15.0,2.0,1.0,inband,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,278,0,651,,137.0,,,,,628,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7585.0,,1377.0,,,,,3,2.44
7734,21000.0,CW,2016-11-27,0950,P33W,599,20,R9VA,599,18,0,2016-11-27 09:50:00,33,15.0,2.0,24.0,running,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,42,0,651,,137.0,,,,,20,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7586.0,,1378.0,,,,,1,1.88
7735,21004.0,CW,2016-11-27,0950,P33W,599,20,PI4OTC,599,14,0,2016-11-27 09:50:00,33,15.0,2.0,138.0,running,Netherlands,14,27,continentEU,52.28,-5.47,PA,54,0,651,,137.0,,,,,629,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7587.0,,1379.0,,,,,3,2.6
7736,21004.0,CW,2016-11-27,0950,P33W,599,20,EW4R,599,16,0,2016-11-27 09:50:00,33,15.0,2.0,138.0,running,Belarus,16,29,continentEU,54.00,-28.00,EU,13,0,651,,137.0,,,,,205,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7588.0,,1380.0,,,,,3,1.48
7737,21041.0,CW,2016-11-27,0951,P33W,599,20,RM0A,599,18,0,2016-11-27 09:51:00,33,15.0,2.0,3.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,165,0,651,,137.0,,,,,21,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7589.0,,1381.0,,,,,3,1.88
7738,21004.0,CW,2016-11-27,0951,P33W,599,20,RA9C,599,17,0,2016-11-27 09:51:00,33,15.0,2.0,138.0,running,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,43,0,651,,137.0,,,,,46,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7590.0,,1382.0,,,,,1,1.96
7739,21046.0,CW,2016-11-27,0951,P33W,599,20,RU9AC,599,17,0,2016-11-27 09:51:00,33,15.0,2.0,2.0,inband,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,44,0,651,,137.0,,,,,47,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7591.0,,1383.0,,,,,1,2.36
7740,21004.0,CW,2016-11-27,0951,P33W,599,20,OH1KB,599,15,0,2016-11-27 09:51:00,33,15.0,2.0,138.0,running,Finland,15,18,continentEU,63.78,-27.08,OH,38,0,651,,137.0,,,,,323,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7592.0,,1384.0,,,,,3,2.6
7741,21004.0,CW,2016-11-27,0951,P33W,599,20,G3GAF,599,14,0,2016-11-27 09:51:00,33,15.0,2.0,138.0,running,England,14,27,continentEU,52.77,1.47,G,67,0,651,,137.0,,,,,630,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7593.0,,1385.0,,,,,3,2.28
7742,21004.0,CW,2016-11-27,0951,P33W,599,20,PA2S,599,14,0,2016-11-27 09:51:00,33,15.0,2.0,138.0,running,Netherlands,14,27,continentEU,52.28,-5.47,PA,55,0,651,,137.0,,,,,631,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7594.0,,1386.0,,,,,3,1.8
7743,21059.0,CW,2016-11-27,0952,P33W,599,20,RA6FUZ,599,16,0,2016-11-27 09:52:00,33,15.0,2.0,2.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,166,0,651,,137.0,,,,,206,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7595.0,,1387.0,,,,,3,2.6
7744,21004.0,CW,2016-11-27,0952,P33W,599,20,ON6MR,599,14,0,2016-11-27 09:52:00,33,15.0,2.0,138.0,running,Belgium,14,27,continentEU,50.70,-4.85,ON,16,0,651,,137.0,,,,,632,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7596.0,,1388.0,,,,,3,2.12
7745,21000.0,CW,2016-11-27,0952,P33W,599,20,DK7OB,599,14,0,2016-11-27 09:52:00,33,15.0,2.0,24.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,279,0,651,,137.0,,,,,633,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7597.0,,1389.0,,,,,3,2.44
7746,21004.0,CW,2016-11-27,0952,P33W,599,20,RX7T,599,16,0,2016-11-27 09:52:00,33,15.0,2.0,138.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,167,0,651,,137.0,,,,,207,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7598.0,,1390.0,,,,,3,1.72
7747,21004.0,CW,2016-11-27,0952,P33W,599,20,YO3CVG,599,20,0,2016-11-27 09:52:00,33,15.0,2.0,138.0,running,Romania,20,28,continentEU,45.78,-24.70,YO,8,0,651,,137.0,,,,,31,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7599.0,,1391.0,,,,,3,3.24
7748,21043.0,CW,2016-11-27,0953,P33W,599,20,RX4CD,599,16,0,2016-11-27 09:53:00,33,15.0,2.0,1.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,168,0,651,,137.0,,,,,208,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7600.0,,1392.0,,,,,3,2.36
7749,21004.0,CW,2016-11-27,0953,P33W,599,20,ON6RR,599,14,0,2016-11-27 09:53:00,33,15.0,2.0,138.0,running,Belgium,14,27,continentEU,50.70,-4.85,ON,17,0,651,,137.0,,,,,634,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7601.0,,1393.0,,,,,3,2.12
7750,21004.0,CW,2016-11-27,0954,P33W,599,20,EW1AFM,599,16,0,2016-11-27 09:54:00,33,15.0,2.0,138.0,running,Belarus,16,29,continentEU,54.00,-28.00,EU,14,0,651,,137.0,,,,,209,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7602.0,,1394.0,,,,,3,2.52
7751,21004.0,CW,2016-11-27,0954,P33W,599,20,DL4ALI,599,14,0,2016-11-27 09:54:00,33,15.0,2.0,138.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,280,0,651,,137.0,,,,,635,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7603.0,,1395.0,,,,,3,2.36
7752,21004.0,CW,2016-11-27,0954,P33W,599,20,DL3LAR,599,14,0,2016-11-27 09:54:00,33,15.0,2.0,138.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,281,0,651,,137.0,,,,,636,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7604.0,,1396.0,,,,,3,2.6
7753,21004.0,CW,2016-11-27,0954,P33W,599,20,DL8NBJ,599,14,0,2016-11-27 09:54:00,33,15.0,2.0,138.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,282,0,651,,137.0,,,,,637,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7605.0,,1397.0,,,,,3,2.92
7754,21004.0,CW,2016-11-27,0954,P33W,599,20,YO3LW,599,20,0,2016-11-27 09:54:00,33,15.0,2.0,138.0,running,Romania,20,28,continentEU,45.78,-24.70,YO,9,0,651,,137.0,,,,,32,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7606.0,,1398.0,,,,,3,2.68
7755,21004.0,CW,2016-11-27,0955,P33W,599,20,OH7MYK,599,15,0,2016-11-27 09:55:00,33,15.0,2.0,138.0,running,Finland,15,18,continentEU,63.78,-27.08,OH,39,0,651,,137.0,,,,,324,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7607.0,,1399.0,,,,,3,3.0
7756,21004.0,CW,2016-11-27,0955,P33W,599,20,YL3GX,599,15,0,2016-11-27 09:55:00,33,15.0,2.0,138.0,running,Latvia,15,29,continentEU,57.03,-24.65,YL,16,0,651,,137.0,,,,,325,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7608.0,,1400.0,,,,,3,2.68
7757,21004.0,CW,2016-11-27,0955,P33W,599,20,BI8FZA,599,24,0,2016-11-27 09:55:00,33,15.0,2.0,138.0,running,China,24,44,continentAS,36.00,-102.00,BY,13,0,651,,137.0,,,,,15,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7609.0,,1401.0,,,,,1,2.68
7758,21004.0,CW,2016-11-27,0956,P33W,599,20,OK1MLP,599,15,0,2016-11-27 09:56:00,33,15.0,2.0,138.0,running,Czech Republic,15,28,continentEU,50.00,-16.00,OK,45,0,651,,137.0,,,,,326,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7610.0,,1402.0,,,,,3,3.16
7759,21032.0,CW,2016-11-27,0956,P33W,599,20,GK4AMT,599,14,0,2016-11-27 09:56:00,33,15.0,2.0,1.0,inband,England,14,27,continentEU,52.77,1.47,G,68,0,651,,137.0,,,,,638,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7611.0,,1403.0,,,,,3,2.36
7760,21004.0,CW,2016-11-27,0956,P33W,599,20,SQ5STS,599,15,0,2016-11-27 09:56:00,33,15.0,2.0,138.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,64,0,651,,137.0,,,,,327,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7612.0,,1404.0,,,,,3,2.2
7761,21000.0,CW,2016-11-27,0957,P33W,599,20,RV9YK,599,18,0,2016-11-27 09:57:00,33,15.0,2.0,24.0,running,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,45,0,651,,137.0,,,,,22,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7613.0,,1405.0,,,,,1,2.68
7762,21000.0,CW,2016-11-27,0957,P33W,599,20,9A0KG,599,15,0,2016-11-27 09:57:00,33,15.0,2.0,24.0,running,Croatia,15,28,continentEU,45.18,-15.30,9A,5,0,651,,137.0,,,,,328,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7614.0,,1406.0,,,,,3,2.84
7763,21004.0,CW,2016-11-27,0957,P33W,599,20,DK6CQ,599,14,0,2016-11-27 09:57:00,33,15.0,2.0,138.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,283,0,651,,137.0,,,,,639,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7615.0,,1407.0,,,,,3,2.52
7764,21004.0,CW,2016-11-27,0958,P33W,599,20,RW1C,599,16,0,2016-11-27 09:58:00,33,15.0,2.0,138.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,169,0,651,,137.0,,,,,210,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7616.0,,1408.0,,,,,3,2.12
7765,21025.0,CW,2016-11-27,0958,P33W,599,20,RT9L,599,17,0,2016-11-27 09:58:00,33,15.0,2.0,2.0,inband,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,46,0,651,,137.0,,,,,48,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7617.0,,1409.0,,,,,1,1.8
7766,21004.0,CW,2016-11-27,0958,P33W,599,20,DL5CD,599,14,0,2016-11-27 09:58:00,33,15.0,2.0,138.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,284,0,651,,137.0,,,,,640,0,187,,34.0,,,,,838,,171.0,,,,,2,1,,,,,,,,,0,2.2
7767,21027.0,CW,2016-11-27,0958,P33W,599,20,RX9FB,599,17,0,2016-11-27 09:58:00,33,15.0,2.0,1.0,inband,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,47,0,651,,137.0,,,,,49,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7618.0,,1410.0,,,,,1,2.6
7768,21004.0,CW,2016-11-27,0958,P33W,599,20,G0JSP,599,14,0,2016-11-27 09:58:00,33,15.0,2.0,138.0,running,England,14,27,continentEU,52.77,1.47,G,69,0,651,,137.0,,,,,641,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7619.0,,1411.0,,,,,3,2.76
7769,21004.0,CW,2016-11-27,0959,P33W,599,20,PA1T,599,14,0,2016-11-27 09:59:00,33,15.0,2.0,138.0,running,Netherlands,14,27,continentEU,52.28,-5.47,PA,56,0,651,,137.0,,,,,642,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7620.0,,1412.0,,,,,3,1.8
7770,21004.0,CW,2016-11-27,0959,P33W,599,20,RT3D,599,16,0,2016-11-27 09:59:00,33,15.0,2.0,138.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,170,0,651,,137.0,,,,,211,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7621.0,,1413.0,,,,,3,1.56
7771,21004.0,CW,2016-11-27,0959,P33W,599,20,DK4QT,599,14,0,2016-11-27 09:59:00,33,15.0,2.0,138.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,285,0,651,,137.0,,,,,643,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7622.0,,1414.0,,,,,3,2.2
7772,21004.0,CW,2016-11-27,1000,P33W,599,20,DL0NG,599,14,0,2016-11-27 10:00:00,34,15.0,2.0,136.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,286,0,651,,137.0,,,,,644,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7623.0,,1415.0,,,,,3,2.44
7773,21000.0,CW,2016-11-27,1000,P33W,599,20,UA7G,599,16,0,2016-11-27 10:00:00,34,15.0,2.0,13.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,171,0,651,,137.0,,,,,212,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7624.0,,1416.0,,,,,3,1.72
7774,21068.0,CW,2016-11-27,1000,P33W,599,20,RC7A,599,16,0,2016-11-27 10:00:00,34,15.0,2.0,1.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,172,0,651,,137.0,,,,,213,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7625.0,,1417.0,,,,,3,1.8
7775,21004.0,CW,2016-11-27,1001,P33W,599,20,DL3SEM,599,14,0,2016-11-27 10:01:00,34,15.0,2.0,136.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,287,0,651,,137.0,,,,,645,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7626.0,,1418.0,,,,,3,2.28
7776,21004.0,CW,2016-11-27,1001,P33W,599,20,G3WCY,599,14,0,2016-11-27 10:01:00,34,15.0,2.0,136.0,running,England,14,27,continentEU,52.77,1.47,G,70,0,651,,137.0,,,,,646,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7627.0,,1419.0,,,,,3,2.68
7777,21004.0,CW,2016-11-27,1001,P33W,599,20,SG0M,599,14,0,2016-11-27 10:01:00,34,15.0,2.0,136.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,34,0,651,,137.0,,,,,647,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7628.0,,1420.0,,,,,3,1.96
7778,21004.0,CW,2016-11-27,1002,P33W,599,20,SM5X,599,14,0,2016-11-27 10:02:00,34,15.0,2.0,136.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,35,0,651,,137.0,,,,,648,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7629.0,,1421.0,,,,,3,1.64
7779,21004.0,CW,2016-11-27,1002,P33W,599,20,EA2DDE,599,14,0,2016-11-27 10:02:00,34,15.0,2.0,136.0,running,Spain,14,37,continentEU,40.37,4.88,EA,58,0,651,,137.0,,,,,649,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7630.0,,1422.0,,,,,3,2.04
7780,21004.0,CW,2016-11-27,1002,P33W,599,20,EU3A,599,16,0,2016-11-27 10:02:00,34,15.0,2.0,136.0,running,Belarus,16,29,continentEU,54.00,-28.00,EU,15,0,651,,137.0,,,,,214,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7631.0,,1423.0,,,,,3,1.4
7781,21004.0,CW,2016-11-27,1003,P33W,599,20,EA7VJ,599,14,0,2016-11-27 10:03:00,34,15.0,2.0,136.0,running,Spain,14,37,continentEU,40.37,4.88,EA,59,0,651,,137.0,,,,,650,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7632.0,,1424.0,,,,,3,2.12
7782,21004.0,CW,2016-11-27,1003,P33W,599,20,SM5CIL,599,14,0,2016-11-27 10:03:00,34,15.0,2.0,136.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,36,0,651,,137.0,,,,,651,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7633.0,,1425.0,,,,,3,2.36
7783,21004.0,CW,2016-11-27,1004,P33W,599,20,YB6LAY,599,28,0,2016-11-27 10:04:00,34,15.0,2.0,136.0,running,Indonesia,28,51,continentOC,-7.30,-109.88,YB,2,0,651,,137.0,,,,,7,0,187,,34.0,,,,,838,,171.0,,,,,1,0,1.0,7634.0,,1426.0,,,,,3,3.0
7784,28028.0,CW,2016-11-27,1004,P33W,599,20,S570ABC,599,15,1,2016-11-27 10:04:00,34,10.0,1.0,1.0,multi,Slovenia,15,28,continentEU,46.00,-14.00,S5,1,1,652,24.0,,,,,,4,0,187,16.0,,,,,,839,40.0,,,,,,1,0,1.0,7635.0,24.0,,,,,,3,3.56
7785,21004.0,CW,2016-11-27,1004,P33W,599,20,R7MY,599,16,0,2016-11-27 10:04:00,34,15.0,2.0,136.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,173,0,652,,137.0,,,,,215,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7636.0,,1427.0,,,,,3,1.96
7786,21004.0,CW,2016-11-27,1005,P33W,599,20,RK3DSW,599,16,0,2016-11-27 10:05:00,34,15.0,2.0,136.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,174,0,652,,137.0,,,,,216,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7637.0,,1428.0,,,,,3,2.6
7787,21000.0,CW,2016-11-27,1005,P33W,599,20,RZ4AG,599,16,0,2016-11-27 10:05:00,34,15.0,2.0,13.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,175,0,652,,137.0,,,,,217,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7638.0,,1429.0,,,,,3,2.2
7788,21004.0,CW,2016-11-27,1006,P33W,599,20,EA7AQR,599,14,0,2016-11-27 10:06:00,34,15.0,2.0,136.0,running,Spain,14,37,continentEU,40.37,4.88,EA,60,0,652,,137.0,,,,,652,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7639.0,,1430.0,,,,,3,2.36
7789,21004.0,CW,2016-11-27,1006,P33W,599,20,GM4AGL,599,14,0,2016-11-27 10:06:00,34,15.0,2.0,136.0,running,Scotland,14,27,continentEU,56.82,4.18,GM,6,0,652,,137.0,,,,,653,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7640.0,,1431.0,,,,,3,2.6
7790,21004.0,CW,2016-11-27,1006,P33W,599,20,DL4DTL,599,14,0,2016-11-27 10:06:00,34,15.0,2.0,136.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,288,0,652,,137.0,,,,,654,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7641.0,,1432.0,,,,,3,2.44
7791,21046.0,CW,2016-11-27,1007,P33W,599,20,EA5IHK,599,14,0,2016-11-27 10:07:00,34,15.0,2.0,1.0,inband,Spain,14,37,continentEU,40.37,4.88,EA,61,0,652,,137.0,,,,,655,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7642.0,,1433.0,,,,,3,1.96
7792,21004.0,CW,2016-11-27,1008,P33W,599,20,UY4W,599,16,0,2016-11-27 10:08:00,34,15.0,2.0,136.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,39,0,652,,137.0,,,,,218,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7643.0,,1434.0,,,,,3,1.96
7793,21004.0,CW,2016-11-27,1008,P33W,599,20,UA1APX,599,16,0,2016-11-27 10:08:00,34,15.0,2.0,136.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,176,0,652,,137.0,,,,,219,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7644.0,,1435.0,,,,,3,2.84
7794,21004.0,CW,2016-11-27,1009,P33W,599,20,F5MMB,599,14,0,2016-11-27 10:09:00,34,15.0,2.0,136.0,running,France,14,27,continentEU,46.00,-2.00,F,55,0,652,,137.0,,,,,656,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7645.0,,1436.0,,,,,3,2.12
7795,21004.0,CW,2016-11-27,1009,P33W,599,20,OH3OJ,599,15,0,2016-11-27 10:09:00,34,15.0,2.0,136.0,running,Finland,15,18,continentEU,63.78,-27.08,OH,40,0,652,,137.0,,,,,329,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7646.0,,1437.0,,,,,3,2.68
7796,21004.0,CW,2016-11-27,1009,P33W,599,20,SP2WGB,599,15,0,2016-11-27 10:09:00,34,15.0,2.0,136.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,65,0,652,,137.0,,,,,330,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7647.0,,1438.0,,,,,3,2.92
7797,21004.0,CW,2016-11-27,1010,P33W,599,20,DO4ED,599,14,0,2016-11-27 10:10:00,34,15.0,2.0,136.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,289,0,652,,137.0,,,,,657,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7648.0,,1439.0,,,,,3,1.96
7798,21004.0,CW,2016-11-27,1010,P33W,599,20,EA2CAR,599,14,0,2016-11-27 10:10:00,34,15.0,2.0,136.0,running,Spain,14,37,continentEU,40.37,4.88,EA,62,0,652,,137.0,,,,,658,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7649.0,,1440.0,,,,,3,2.36
7799,21004.0,CW,2016-11-27,1010,P33W,599,20,SP5PMU,599,15,0,2016-11-27 10:10:00,34,15.0,2.0,136.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,66,0,652,,137.0,,,,,331,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7650.0,,1441.0,,,,,3,2.6
7800,21000.0,CW,2016-11-27,1011,P33W,599,20,R7MT,599,16,0,2016-11-27 10:11:00,34,15.0,2.0,13.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,177,0,652,,137.0,,,,,220,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7651.0,,1442.0,,,,,3,1.56
7801,21000.0,CW,2016-11-27,1012,P33W,599,20,RA6AN,599,16,0,2016-11-27 10:12:00,34,15.0,2.0,13.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,178,0,652,,137.0,,,,,221,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7652.0,,1443.0,,,,,3,1.8
7802,21004.0,CW,2016-11-27,1012,P33W,599,20,SM4ASX,599,14,0,2016-11-27 10:12:00,34,15.0,2.0,136.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,37,0,652,,137.0,,,,,659,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7653.0,,1444.0,,,,,3,2.36
7803,21004.0,CW,2016-11-27,1013,P33W,599,20,DL1AQU/P,599,14,0,2016-11-27 10:13:00,34,15.0,2.0,136.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,290,0,652,,137.0,,,,,660,0,187,,34.0,,,,,839,,171.0,,,,,1,0,1.0,7654.0,,1445.0,,,,,3,4.12
