,frequency,mode,date,time,mycall,urrst,urnr,call,myrst,mynr,stn,datetime,hour,band,band_int,frequency_counts,station_type,dxcc,zonecq,zoneitu,continent,latitude,longitude,prefix,cum_dxcc_band,dxcc_band,dxcc_band_evol_all,dxcc_band_evol_10,dxcc_band_evol_15,dxcc_band_evol_20,dxcc_band_evol_40,dxcc_band_evol_80,dxcc_band_evol_160,cum_zonecq_band,zonecq_band,zonecq_band_evol_all,zonecq_band_evol_10,zonecq_band_evol_15,zonecq_band_evol_20,zonecq_band_evol_40,zonecq_band_evol_80,zonecq_band_evol_160,mults_evol_all,mults_evol_10,mults_evol_15,mults_evol_20,mults_evol_40,mults_evol_80,mults_evol_160,call_counter_band,isdupe,qsos_counter_band,qsos_evol_all,qsos_evol_10,qsos_evol_15,qsos_evol_20,qsos_evol_40,qsos_evol_80,qsos_evol_160,points,morse_length_seconds
8482,7030.0,CW,2016-11-27,1847,EA2EA,599,14,S53FO,599,15,1,2016-11-27 18:47:00,42,40.0,4.0,106.0,running,Slovenia,15,28,continentEU,46.00,-14.00,S5,38,0,662,,,,147.0,,,500,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8261.0,,,,2254.0,,,1,2.36
8483,7030.0,CW,2016-11-27,1847,EA2EA,599,14,DL8MF,599,14,1,2016-11-27 18:47:00,42,40.0,4.0,106.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,228,0,662,,,,147.0,,,468,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8262.0,,,,2255.0,,,1,2.36
8484,7030.0,CW,2016-11-27,1848,EA2EA,599,14,IW1RHS,599,15,1,2016-11-27 18:48:00,42,40.0,4.0,106.0,running,Italy,15,28,continentEU,42.82,-12.58,I,64,0,662,,,,147.0,,,501,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8263.0,,,,2256.0,,,1,2.52
8485,7030.0,CW,2016-11-27,1848,EA2EA,599,14,RW4WA,599,16,1,2016-11-27 18:48:00,42,40.0,4.0,106.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,221,0,662,,,,147.0,,,376,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8264.0,,,,2257.0,,,1,2.12
8486,3543.0,CW,2016-11-27,1848,EA2EA,599,14,RL2D,599,16,0,2016-11-27 18:48:00,42,80.0,5.0,17.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,150,0,662,,,,,119.0,,264,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8265.0,,,,,1336.0,,1,1.88
8487,3543.0,CW,2016-11-27,1849,EA2EA,599,14,HA8BT,599,15,0,2016-11-27 18:49:00,42,80.0,5.0,17.0,running,Hungary,15,28,continentEU,47.12,-19.28,HA,25,0,662,,,,,119.0,,366,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8266.0,,,,,1337.0,,1,2.04
8488,3543.0,CW,2016-11-27,1849,EA2EA,599,14,UT1QQ,599,16,0,2016-11-27 18:49:00,42,80.0,5.0,17.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,93,0,662,,,,,119.0,,265,0,177,,,,,33.0,,839,,,,,152.0,,2,1,,,,,,,,,0,2.6
8489,3543.0,CW,2016-11-27,1849,EA2EA,599,14,UT1UL,599,16,0,2016-11-27 18:49:00,42,80.0,5.0,17.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,94,0,662,,,,,119.0,,266,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8267.0,,,,,1338.0,,1,2.2
8490,7030.0,CW,2016-11-27,1849,EA2EA,599,14,UR5ZEP,599,16,1,2016-11-27 18:49:00,42,40.0,4.0,106.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,139,0,662,,,,147.0,,,377,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8268.0,,,,2258.0,,,1,2.44
8491,7030.0,CW,2016-11-27,1850,EA2EA,599,14,LY3I,599,15,1,2016-11-27 18:50:00,42,40.0,4.0,106.0,running,Lithuania,15,29,continentEU,55.45,-23.63,LY,28,0,662,,,,147.0,,,502,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8269.0,,,,2259.0,,,1,1.88
8492,7030.0,CW,2016-11-27,1850,EA2EA,599,14,RV9CVA,599,17,1,2016-11-27 18:50:00,42,40.0,4.0,106.0,running,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,44,0,662,,,,147.0,,,39,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8270.0,,,,2260.0,,,3,2.92
8493,3543.0,CW,2016-11-27,1850,EA2EA,599,14,YU1RK,599,15,0,2016-11-27 18:50:00,42,80.0,5.0,17.0,running,Serbia,15,28,continentEU,44.00,-21.00,YU,27,0,662,,,,,119.0,,367,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8271.0,,,,,1339.0,,1,2.6
8494,7030.0,CW,2016-11-27,1850,EA2EA,599,14,YO4DW,599,20,1,2016-11-27 18:50:00,42,40.0,4.0,106.0,running,Romania,20,28,continentEU,45.78,-24.70,YO,43,0,662,,,,147.0,,,112,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8272.0,,,,2261.0,,,1,2.52
8495,7030.0,CW,2016-11-27,1851,EA2EA,599,14,G3K,599,14,1,2016-11-27 18:51:00,42,40.0,4.0,106.0,running,England,14,27,continentEU,52.77,1.47,G,55,0,662,,,,147.0,,,469,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8273.0,,,,2262.0,,,1,1.48
8496,3543.0,CW,2016-11-27,1851,EA2EA,599,14,OK1DXK,599,15,0,2016-11-27 18:51:00,42,80.0,5.0,17.0,running,Czech Republic,15,28,continentEU,50.00,-16.00,OK,58,0,662,,,,,119.0,,368,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8274.0,,,,,1340.0,,1,3.16
8497,7030.0,CW,2016-11-27,1852,EA2EA,599,14,S51MF,599,15,1,2016-11-27 18:52:00,42,40.0,4.0,106.0,running,Slovenia,15,28,continentEU,46.00,-14.00,S5,39,0,662,,,,147.0,,,503,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8275.0,,,,2263.0,,,1,2.36
8498,3512.0,CW,2016-11-27,1852,EA2EA,599,14,F5MUX,599,14,0,2016-11-27 18:52:00,42,80.0,5.0,1.0,inband,France,14,27,continentEU,46.00,-2.00,F,34,0,662,,,,,119.0,,364,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8276.0,,,,,1341.0,,1,2.2
8499,7030.0,CW,2016-11-27,1852,EA2EA,599,14,JA1BPA,599,25,1,2016-11-27 18:52:00,42,40.0,4.0,106.0,running,Japan,25,45,continentAS,36.40,-138.38,JA,25,0,662,,,,147.0,,,28,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8277.0,,,,2264.0,,,3,3.0
8500,7030.0,CW,2016-11-27,1853,EA2EA,599,14,UI7F,599,16,1,2016-11-27 18:53:00,42,40.0,4.0,106.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,222,0,662,,,,147.0,,,378,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8278.0,,,,2265.0,,,1,1.64
8501,7035.0,CW,2016-11-27,1854,EA2EA,599,14,E21YDP,599,26,1,2016-11-27 18:54:00,42,40.0,4.0,1.0,inband,Thailand,26,49,continentAS,12.60,-99.70,HS,5,0,662,,,,147.0,,,5,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8279.0,,,,2266.0,,,3,3.16
8502,7057.0,CW,2016-11-27,1855,EA2EA,599,14,JA0QNJ,599,25,1,2016-11-27 18:55:00,42,40.0,4.0,2.0,inband,Japan,25,45,continentAS,36.40,-138.38,JA,26,0,662,,,,147.0,,,29,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8280.0,,,,2267.0,,,3,3.32
8503,3543.0,CW,2016-11-27,1855,EA2EA,599,14,DK0TU,599,14,0,2016-11-27 18:55:00,42,80.0,5.0,17.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,168,0,662,,,,,119.0,,365,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8281.0,,,,,1342.0,,1,2.28
8504,7030.0,CW,2016-11-27,1855,EA2EA,599,14,DK2AMS,599,14,1,2016-11-27 18:55:00,42,40.0,4.0,106.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,229,0,662,,,,147.0,,,470,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8282.0,,,,2268.0,,,1,2.52
8505,3505.0,CW,2016-11-27,1855,EA2EA,599,14,DL4FAY,599,14,0,2016-11-27 18:55:00,42,80.0,5.0,1.0,inband,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,169,0,662,,,,,119.0,,366,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8283.0,,,,,1343.0,,1,2.76
8506,3543.0,CW,2016-11-27,1855,EA2EA,599,14,ON6NL,599,14,0,2016-11-27 18:55:00,42,80.0,5.0,17.0,running,Belgium,14,27,continentEU,50.70,-4.85,ON,15,0,662,,,,,119.0,,367,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8284.0,,,,,1344.0,,1,2.12
8507,3514.0,CW,2016-11-27,1856,EA2EA,599,14,OK1FFU,599,15,0,2016-11-27 18:56:00,42,80.0,5.0,1.0,inband,Czech Republic,15,28,continentEU,50.00,-16.00,OK,59,0,662,,,,,119.0,,369,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8285.0,,,,,1345.0,,1,3.08
8508,7072.0,CW,2016-11-27,1856,EA2EA,599,14,JH4UYB,599,25,1,2016-11-27 18:56:00,42,40.0,4.0,1.0,inband,Japan,25,45,continentAS,36.40,-138.38,JA,27,0,662,,,,147.0,,,30,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8286.0,,,,2269.0,,,3,3.0
8509,7030.0,CW,2016-11-27,1856,EA2EA,599,14,YO4BEX,599,20,1,2016-11-27 18:56:00,42,40.0,4.0,106.0,running,Romania,20,28,continentEU,45.78,-24.70,YO,44,0,662,,,,147.0,,,113,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8287.0,,,,2270.0,,,1,2.84
8510,7030.0,CW,2016-11-27,1856,EA2EA,599,14,S52WD,599,15,1,2016-11-27 18:56:00,42,40.0,4.0,106.0,running,Slovenia,15,28,continentEU,46.00,-14.00,S5,40,0,662,,,,147.0,,,504,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8288.0,,,,2271.0,,,1,2.28
8511,7030.0,CW,2016-11-27,1857,EA2EA,599,14,OH6LW,599,15,1,2016-11-27 18:57:00,42,40.0,4.0,106.0,running,Finland,15,18,continentEU,63.78,-27.08,OH,24,0,662,,,,147.0,,,505,0,177,,,,40.0,,,839,,,,187.0,,,1,0,1.0,8289.0,,,,2272.0,,,1,2.36
8512,3543.0,CW,2016-11-27,1857,EA2EA,599,14,RL6MF,599,16,0,2016-11-27 18:57:00,42,80.0,5.0,17.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,151,0,662,,,,,119.0,,267,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8290.0,,,,,1346.0,,1,2.2
8513,3543.0,CW,2016-11-27,1857,EA2EA,599,14,EW4R,599,16,0,2016-11-27 18:57:00,42,80.0,5.0,17.0,running,Belarus,16,29,continentEU,54.00,-28.00,EU,20,0,662,,,,,119.0,,268,0,177,,,,,33.0,,839,,,,,152.0,,1,0,1.0,8291.0,,,,,1347.0,,1,1.48
8514,14010.0,CW,2016-11-27,1858,EA2EA,599,14,FG/WJ2O,599,8,1,2016-11-27 18:58:00,42,20.0,3.0,1.0,multi,Guadeloupe,8,11,continentNA,16.13,61.67,FG,1,1,663,,,148.0,,,,28,0,177,,,39.0,,,,840,,,187.0,,,,1,0,1.0,8292.0,,,2792.0,,,,3,3.88
8515,7076.0,CW,2016-11-27,1858,EA2EA,599,14,HA6NN,599,15,1,2016-11-27 18:58:00,42,40.0,4.0,1.0,inband,Hungary,15,28,continentEU,47.12,-19.28,HA,49,0,663,,,,147.0,,,506,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8293.0,,,,2273.0,,,1,1.8
8516,3543.0,CW,2016-11-27,1858,EA2EA,599,14,OK2PAD,599,15,0,2016-11-27 18:58:00,42,80.0,5.0,17.0,running,Czech Republic,15,28,continentEU,50.00,-16.00,OK,60,0,663,,,,,119.0,,370,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8294.0,,,,,1348.0,,1,2.92
8517,7030.0,CW,2016-11-27,1859,EA2EA,599,14,SV2ESW,599,20,1,2016-11-27 18:59:00,42,40.0,4.0,106.0,running,Greece,20,28,continentEU,39.78,-21.78,SV,9,0,663,,,,147.0,,,114,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8295.0,,,,2274.0,,,1,2.36
8518,7064.0,CW,2016-11-27,1859,EA2EA,599,14,GM3D,599,14,1,2016-11-27 18:59:00,42,40.0,4.0,1.0,inband,Scotland,14,27,continentEU,56.82,4.18,GM,5,0,663,,,,147.0,,,471,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8296.0,,,,2275.0,,,1,1.8
8519,3543.0,CW,2016-11-27,1859,EA2EA,599,14,F2NY,599,14,0,2016-11-27 18:59:00,42,80.0,5.0,17.0,running,France,14,27,continentEU,46.00,-2.00,F,35,0,663,,,,,119.0,,368,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8297.0,,,,,1349.0,,1,2.04
8520,7030.0,CW,2016-11-27,1859,EA2EA,599,14,EA1FA,599,14,1,2016-11-27 18:59:00,42,40.0,4.0,106.0,running,Spain,14,37,continentEU,40.37,4.88,EA,11,0,663,,,,147.0,,,472,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8298.0,,,,2276.0,,,1,1.96
8521,3543.0,CW,2016-11-27,1859,EA2EA,599,14,DK8NT,599,14,0,2016-11-27 18:59:00,42,80.0,5.0,17.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,170,0,663,,,,,119.0,,369,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8299.0,,,,,1350.0,,1,2.04
8522,7060.0,CW,2016-11-27,1859,EA2EA,599,14,S58N,599,15,1,2016-11-27 18:59:00,42,40.0,4.0,1.0,inband,Slovenia,15,28,continentEU,46.00,-14.00,S5,41,0,663,,,,147.0,,,507,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8300.0,,,,2277.0,,,1,1.72
8523,3543.0,CW,2016-11-27,1900,EA2EA,599,14,OH1SIC,599,15,0,2016-11-27 19:00:00,43,80.0,5.0,62.0,running,Finland,15,18,continentEU,63.78,-27.08,OH,18,0,663,,,,,119.0,,371,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8301.0,,,,,1351.0,,1,2.76
8524,7064.0,CW,2016-11-27,1900,EA2EA,599,14,OE6Z,599,15,1,2016-11-27 19:00:00,43,40.0,4.0,1.0,inband,Austria,15,28,continentEU,47.33,-13.33,OE,19,0,663,,,,147.0,,,508,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8302.0,,,,2278.0,,,1,1.72
8525,7073.0,CW,2016-11-27,1901,EA2EA,599,14,I1NVU,599,15,1,2016-11-27 19:01:00,43,40.0,4.0,1.0,inband,Italy,15,28,continentEU,42.82,-12.58,I,65,0,663,,,,147.0,,,509,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8303.0,,,,2279.0,,,1,2.12
8526,7030.0,CW,2016-11-27,1901,EA2EA,599,14,DL8ULO,599,14,1,2016-11-27 19:01:00,43,40.0,4.0,68.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,230,0,663,,,,147.0,,,473,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8304.0,,,,2280.0,,,1,2.92
8527,7030.0,CW,2016-11-27,1901,EA2EA,599,14,SP7SEW,599,15,1,2016-11-27 19:01:00,43,40.0,4.0,68.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,74,0,663,,,,147.0,,,510,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8305.0,,,,2281.0,,,1,2.36
8528,7030.0,CW,2016-11-27,1902,EA2EA,599,14,DL3SYA,599,14,1,2016-11-27 19:02:00,43,40.0,4.0,68.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,231,0,663,,,,147.0,,,474,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8306.0,,,,2282.0,,,1,2.68
8529,3543.0,CW,2016-11-27,1902,EA2EA,599,14,RA4ACX,599,16,0,2016-11-27 19:02:00,43,80.0,5.0,62.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,152,0,663,,,,,119.0,,269,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8307.0,,,,,1352.0,,1,2.6
8530,7025.0,CW,2016-11-27,1902,EA2EA,599,14,DL5XJ,599,14,1,2016-11-27 19:02:00,43,40.0,4.0,1.0,inband,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,232,0,663,,,,147.0,,,475,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8308.0,,,,2283.0,,,1,2.44
8531,7024.0,CW,2016-11-27,1903,EA2EA,599,14,RK3DK,599,16,1,2016-11-27 19:03:00,43,40.0,4.0,1.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,223,0,663,,,,147.0,,,379,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8309.0,,,,2284.0,,,1,2.28
8532,7030.0,CW,2016-11-27,1903,EA2EA,599,14,IZ5FDE,599,15,1,2016-11-27 19:03:00,43,40.0,4.0,68.0,running,Italy,15,28,continentEU,42.82,-12.58,I,66,0,663,,,,147.0,,,511,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8310.0,,,,2285.0,,,1,2.2
8533,7039.0,CW,2016-11-27,1903,EA2EA,599,14,UX7IA,599,16,1,2016-11-27 19:03:00,43,40.0,4.0,2.0,inband,Ukraine,16,29,continentEU,50.00,-30.00,UR,140,0,663,,,,147.0,,,380,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8311.0,,,,2286.0,,,1,2.04
8534,7030.0,CW,2016-11-27,1904,EA2EA,599,14,DJ6UP,599,14,1,2016-11-27 19:04:00,43,40.0,4.0,68.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,233,0,663,,,,147.0,,,476,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8312.0,,,,2287.0,,,1,2.44
8535,3543.0,CW,2016-11-27,1904,EA2EA,599,14,E73JHI,599,15,0,2016-11-27 19:04:00,43,80.0,5.0,62.0,running,Bosnia-Herzegovina,15,28,continentEU,44.32,-17.57,E7,10,0,663,,,,,119.0,,372,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8313.0,,,,,1353.0,,1,2.6
8536,7030.0,CW,2016-11-27,1904,EA2EA,599,14,SQ8N,599,15,1,2016-11-27 19:04:00,43,40.0,4.0,68.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,75,0,663,,,,147.0,,,512,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8314.0,,,,2288.0,,,1,1.88
8537,7030.0,CW,2016-11-27,1904,EA2EA,599,14,YO9CB,599,20,1,2016-11-27 19:04:00,43,40.0,4.0,68.0,running,Romania,20,28,continentEU,45.78,-24.70,YO,45,0,663,,,,147.0,,,115,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8315.0,,,,2289.0,,,1,2.92
8538,3543.0,CW,2016-11-27,1905,EA2EA,599,14,DL6NBS,599,14,0,2016-11-27 19:05:00,43,80.0,5.0,62.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,171,0,663,,,,,119.0,,370,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8316.0,,,,,1354.0,,1,2.44
8539,7030.0,CW,2016-11-27,1905,EA2EA,599,14,OZ7BQ,599,14,1,2016-11-27 19:05:00,43,40.0,4.0,68.0,running,Denmark,14,18,continentEU,56.00,-10.00,OZ,14,0,663,,,,147.0,,,477,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8317.0,,,,2290.0,,,1,2.76
8540,7009.0,CW,2016-11-27,1906,EA2EA,599,14,B7Q,599,24,1,2016-11-27 19:06:00,43,40.0,4.0,1.0,inband,China,24,44,continentAS,36.00,-102.00,BY,20,0,663,,,,147.0,,,22,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8318.0,,,,2291.0,,,3,1.64
8541,7030.0,CW,2016-11-27,1906,EA2EA,599,14,SM5AOG,599,14,1,2016-11-27 19:06:00,43,40.0,4.0,68.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,30,0,663,,,,147.0,,,478,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8319.0,,,,2292.0,,,1,2.44
8542,7030.0,CW,2016-11-27,1906,EA2EA,599,14,IV3DLW/P,599,15,1,2016-11-27 19:06:00,43,40.0,4.0,68.0,running,Italy,15,28,continentEU,42.82,-12.58,I,67,0,663,,,,147.0,,,513,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8320.0,,,,2293.0,,,1,3.8
8543,7030.0,CW,2016-11-27,1906,EA2EA,599,14,EI9CN,599,14,1,2016-11-27 19:06:00,43,40.0,4.0,68.0,running,Ireland,14,27,continentEU,53.13,8.02,EI,6,0,663,,,,147.0,,,479,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8321.0,,,,2294.0,,,1,1.96
8544,3543.0,CW,2016-11-27,1906,EA2EA,599,14,DF0PT,599,14,0,2016-11-27 19:06:00,43,80.0,5.0,62.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,172,0,663,,,,,119.0,,371,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8322.0,,,,,1355.0,,1,2.44
8545,7030.0,CW,2016-11-27,1907,EA2EA,599,14,HB9CNV,599,14,1,2016-11-27 19:07:00,43,40.0,4.0,68.0,running,Switzerland,14,28,continentEU,46.87,-8.12,HB,16,0,663,,,,147.0,,,480,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8323.0,,,,2295.0,,,1,2.92
8546,7014.0,CW,2016-11-27,1907,EA2EA,599,14,ON5JT,599,14,1,2016-11-27 19:07:00,43,40.0,4.0,1.0,inband,Belgium,14,27,continentEU,50.70,-4.85,ON,16,0,663,,,,147.0,,,481,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8324.0,,,,2296.0,,,1,2.12
8547,7030.0,CW,2016-11-27,1907,EA2EA,599,14,RZ9A,599,17,1,2016-11-27 19:07:00,43,40.0,4.0,68.0,running,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,45,0,663,,,,147.0,,,40,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8325.0,,,,2297.0,,,3,1.96
8548,7030.0,CW,2016-11-27,1908,EA2EA,599,14,SP7TEX,599,15,1,2016-11-27 19:08:00,43,40.0,4.0,68.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,76,0,663,,,,147.0,,,514,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8326.0,,,,2298.0,,,1,2.36
8549,7006.0,CW,2016-11-27,1908,EA2EA,599,14,DF3CB,599,14,1,2016-11-27 19:08:00,43,40.0,4.0,2.0,inband,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,234,0,663,,,,147.0,,,482,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8327.0,,,,2299.0,,,1,2.44
8550,3543.0,CW,2016-11-27,1909,EA2EA,599,14,DL1AKL,599,14,0,2016-11-27 19:09:00,43,80.0,5.0,62.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,173,0,663,,,,,119.0,,372,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8328.0,,,,,1356.0,,1,2.84
8551,7045.0,CW,2016-11-27,1909,EA2EA,599,14,SN8B,599,15,1,2016-11-27 19:09:00,43,40.0,4.0,1.0,inband,Poland,15,28,continentEU,52.28,-18.67,SP,77,0,663,,,,147.0,,,515,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8329.0,,,,2300.0,,,1,1.72
8552,3543.0,CW,2016-11-27,1909,EA2EA,599,14,R3OM,599,16,0,2016-11-27 19:09:00,43,80.0,5.0,62.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,153,0,663,,,,,119.0,,270,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8330.0,,,,,1357.0,,1,1.88
8553,7030.0,CW,2016-11-27,1909,EA2EA,599,14,IW9ANR,599,15,1,2016-11-27 19:09:00,43,40.0,4.0,68.0,running,Sicily,15,28,continentEU,37.50,-14.00,I,5,0,663,,,,147.0,,,516,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8331.0,,,,2301.0,,,1,2.44
8554,3543.0,CW,2016-11-27,1910,EA2EA,599,14,YO8DAR,599,20,0,2016-11-27 19:10:00,43,80.0,5.0,62.0,running,Romania,20,28,continentEU,45.78,-24.70,YO,23,0,663,,,,,119.0,,54,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8332.0,,,,,1358.0,,1,2.92
8555,3543.0,CW,2016-11-27,1910,EA2EA,599,14,OH1KF,599,15,0,2016-11-27 19:10:00,43,80.0,5.0,62.0,running,Finland,15,18,continentEU,63.78,-27.08,OH,19,0,663,,,,,119.0,,373,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8333.0,,,,,1359.0,,1,2.6
8556,7030.0,CW,2016-11-27,1910,EA2EA,599,14,VU2LBW,599,22,1,2016-11-27 19:10:00,43,40.0,4.0,68.0,running,India,22,41,continentAS,22.50,-77.58,VU,4,0,663,,,,147.0,,,7,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8334.0,,,,2302.0,,,3,2.92
8557,3543.0,CW,2016-11-27,1911,EA2EA,599,14,ON4KNP,599,14,0,2016-11-27 19:11:00,43,80.0,5.0,62.0,running,Belgium,14,27,continentEU,50.70,-4.85,ON,16,0,663,,,,,119.0,,373,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8335.0,,,,,1360.0,,1,2.68
8558,7030.0,CW,2016-11-27,1911,EA2EA,599,14,M0P,599,14,1,2016-11-27 19:11:00,43,40.0,4.0,68.0,running,England,14,27,continentEU,52.77,1.47,G,56,0,663,,,,147.0,,,483,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8336.0,,,,2303.0,,,1,1.72
8559,3543.0,CW,2016-11-27,1911,EA2EA,599,14,YO5NY,599,20,0,2016-11-27 19:11:00,43,80.0,5.0,62.0,running,Romania,20,28,continentEU,45.78,-24.70,YO,24,0,663,,,,,119.0,,55,0,177,,,,,33.0,,840,,,,,152.0,,1,0,1.0,8337.0,,,,,1361.0,,1,2.52
8560,7030.0,CW,2016-11-27,1911,EA2EA,599,14,SQ9FMU,599,15,1,2016-11-27 19:11:00,43,40.0,4.0,68.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,78,0,663,,,,147.0,,,517,0,177,,,,40.0,,,840,,,,187.0,,,1,0,1.0,8338.0,,,,2304.0,,,1,2.92
